Entry number	Target word	Target cyrillic	Stem nr	Concept nr	Source concept	Russian stimulus	WOLD core list	LWT code	Similarity set	Language	Village	Region	Date (MM.YYYY)	Latitude	Longitude	Respondent	Full_reference	Supposed toplevel source	Suspected mediator	Reference	Comment	Confirmed
3478	hummus			96	the pea				3	arabic	arabic_dictionary					arabic_dictionary						
3661	bisilleh			96	the pea				10	arabic	arabic_dictionary					arabic_dictionary						
3778	нохуд			96	the pea				2	azerbaijani	azerbaijani_dictionary					azerbaijani_dictionary						
4003	кхоьш			96	the pea				9	chechen	chechen_dictionary					chechen_dictionary						
4154	barda			96	the pea				8	georgian	georgian_dictionary					georgian_dictionary						
4418	nokhod			96	the pea				2	persian	persian_dictionary					persian_dictionary						
4525	hemmes			96	the pea				3	persian	persian_dictionary					persian_dictionary						
4633	khollar			96	the pea				4	persian	persian_dictionary					persian_dictionary						
4716	dagh			96	the pea				5	persian	persian_dictionary					persian_dictionary						
4774	mashi			96	the pea				6	persian	persian_dictionary					persian_dictionary						
4812	chi			96	the pea				7	persian	persian_dictionary					persian_dictionary						
4952	горох			96	the pea				1	russian	russian_dictionary					russian_dictionary						
120	geni	гени		97	the pear	груша	No		97.1	Avar			11.2018	42.43056	46.66639	Dictionary at http://avar.me/						
313	hĩhĩ	гьи2гьи2		97	the pear	груша	No		97.2	Andi	Zilo	Botlikh	8.2018	42.731394	46.319223	Zilo1		Non loan				
483	hĩhĩ	гьи2гьи2		97	the pear	груша	No		97.2	Andi	Zilo	Botlikh	7.2017	42.731394	46.319223	Zilo2		Non loan				
788		гьи2гьу			the pear				97.2	Botlikh	Botlikh	Botlikh	7.2017	42.667813	46.221451	Botlikh1		Non loan				
939		гениб			the pear				97.1	Avar	Kusur	Rutul	7.2017	41.781293	46.949207	Kusur1		Non loan				
1321		чхуьрер		97	the pear	груша	No			Lezgian	Arkhit	Khiv	7.2018	41.7405	47.95878	Arkhit1						
1494		армуд		97	the pear	груша	No			North Azerbaijani	Darvag	Tabasaran	7.2018	42.022285	48.065912	Darvag1						
1665		гьармут		97	the pear	груша	No			Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1871		жяхяр		97	the pear	груша	No			Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek1						
2038		джяхяр		97	the pear	груша	No			Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek2						
2194		джяхяр		97	the pear	груша	No			Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek3						
2342		хъяр		97	the pear	груша	No			Kajtak	Dzhavgat	Tabasaran	7.2018	42.0506	47.9375	Dzhavgat1						
2499		хъяр		97	the pear	груша	No			Kajtak	Dzhibakhni	Tabasaran	7.2018	42.06051	47.90847	Dzhibakhni1						
2661		жяхяр		97	the pear	груша	No			Tabasaran	Khapil’	Tabasaran	7.2018	41.98722	47.97731	Khapil1						
2823		джихир		97	the pear	груша	No			Tabasaran	Laka	Khiv	7.2018	41.75705	47.88114	Laka1						
2989		чхьер		97	the pear	груша	No			Lezgian	Tsinit	Khiv	7.2018	41.72324	48.00882	Tsinit1						
3162		джяхяр		97	the pear	груша	No			Tabasaran	Yagdyg	Tabasaran	7.2018	41.980115	47.970578	Yagdyg2						
3322		армуд		97	the pear	груша	No			North Azerbaijani	Yersi	Tabasaran	7.2018	42.018844	48.012897	Yersi1						
3598	ijaasa			97	the pear				7	arabic	arabic_dictionary					arabic_dictionary						
3622	kummathraya			97	the pear				8	arabic	arabic_dictionary					arabic_dictionary						
3779	армуд			97	the pear				2	azerbaijani	azerbaijani_dictionary					azerbaijani_dictionary						
3952	хормат			97	the pear				6	chechen	chechen_dictionary					chechen_dictionary						
4109	msχali			97	the pear				5	georgian	georgian_dictionary					georgian_dictionary						
4419	amrood			97	the pear				2	persian	persian_dictionary					persian_dictionary						
4526	golābee			97	the pear				3	persian	persian_dictionary					persian_dictionary						
4634	mata'			97	the pear				4	persian	persian_dictionary					persian_dictionary						
4953	груша			97	the pear				1	russian	russian_dictionary					russian_dictionary						
121	q’alam	къалам		98	the pencil	карандаш	No		98.1	Avar			11.2018	42.43056	46.66639	Dictionary at http://avar.me/						
314	q’alam	къалам		98	the pencil	карандаш	No		98.1	Andi	Zilo	Botlikh	8.2018	42.731394	46.319223	Zilo1		Turkic				
484	q’alam	къалам		98	the pencil	карандаш	No		98.1	Andi	Zilo	Botlikh	7.2017	42.731394	46.319223	Zilo2		Turkic				
633		къалам			the pencil				98.1	Andi	Rikvani	Botlikh	7.2017	42.782304	46.319372	Rikvani1		Turkic				
789		къалам			the pencil				98.1	Botlikh	Botlikh	Botlikh	7.2017	42.667813	46.221451	Botlikh1		Turkic				
940		къалам			the pencil				98.1	Avar	Kusur	Rutul	7.2017	41.781293	46.949207	Kusur1		Turkic				
1338		карандаш		98	the pencil	карандаш	No			Lezgian	Arkhit	Khiv	7.2018	41.7405	47.95878	Arkhit1						
1511		къалем		98	the pencil	карандаш	No			North Azerbaijani	Darvag	Tabasaran	7.2018	42.022285	48.065912	Darvag1						
1686		карандаш		98	the pencil	карандаш	No			Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1889		къалам		98	the pencil	карандаш	No			Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek1						
2055		къалам		98	the pencil	карандаш	No			Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek2						
2213		къалам		98	the pencil	карандаш	No			Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek3						
2359		кьалам		98	the pencil	карандаш	No			Kajtak	Dzhavgat	Tabasaran	7.2018	42.0506	47.9375	Dzhavgat1						
2516		кьалам		98	the pencil	карандаш	No			Kajtak	Dzhibakhni	Tabasaran	7.2018	42.06051	47.90847	Dzhibakhni1						
2678		къалам		98	the pencil	карандаш	No			Tabasaran	Khapil’	Tabasaran	7.2018	41.98722	47.97731	Khapil1						
2840		кьалам		98	the pencil	карандаш	No			Tabasaran	Laka	Khiv	7.2018	41.75705	47.88114	Laka1						
3007		карандаш		98	the pencil	карандаш	No			Lezgian	Tsinit	Khiv	7.2018	41.72324	48.00882	Tsinit1						
3179		къалам		98	the pencil	карандаш	No			Tabasaran	Yagdyg	Tabasaran	7.2018	41.980115	47.970578	Yagdyg2						
3339		къалам		98	the pencil	карандаш	No			North Azerbaijani	Yersi	Tabasaran	7.2018	42.018844	48.012897	Yersi1						
3460	qalam			98	the pencil				2	arabic	arabic_dictionary					arabic_dictionary						
3690	karandaş			98	the pencil				1	azerbaijani	azerbaijani_dictionary					azerbaijani_dictionary						
3860	къолам			98	the pencil				2	chechen	chechen_dictionary					chechen_dictionary						
3892	дашалг			98	the pencil				4	chechen	chechen_dictionary					chechen_dictionary						
3926	бу			98	the pencil				5	chechen	chechen_dictionary					chechen_dictionary						
4045	pankari			98	the pencil				3	georgian	georgian_dictionary					georgian_dictionary						
4420	ghalam			98	the pencil				2	persian	persian_dictionary					persian_dictionary						
4954	карандаш			98	the pencil				1	russian	russian_dictionary					russian_dictionary						
122	pilpil	пилпил		99	the pepper	перец (черный)	Yes	5.82	99.1	Avar			11.2018	42.43056	46.66639	Dictionary at http://avar.me/						
123	pučː	пучч		99	the pepper	перец (черный)	Yes	5.82	99.2	Avar			11.2018	42.43056	46.66639	Dictionary at http://avar.me/						
315	purčːi	пурччи		99	the pepper	перец (черный)	Yes	5.82	99.2	Andi	Zilo	Botlikh	8.2018	42.731394	46.319223	Zilo1		Turkic				
316	perec	перец		99	the pepper	перец (черный)	Yes	5.82	99.3	Andi	Zilo	Botlikh	8.2018	42.731394	46.319223	Zilo1		Russian				
485	purčːi	пурччи		99	the pepper	перец (черный)	Yes	5.82	99.2	Andi	Zilo	Botlikh	7.2017	42.731394	46.319223	Zilo2		Turkic				
634		бурч			the pepper				99.2	Andi	Rikvani	Botlikh	7.2017	42.782304	46.319372	Rikvani1		Turkic				
790		пурчч			the pepper				99.2	Botlikh	Botlikh	Botlikh	7.2017	42.667813	46.221451	Botlikh1		Turkic				
941		усöт			the pepper				99.4	Avar	Kusur	Rutul	7.2017	41.781293	46.949207	Kusur1		Turkic				
1086	istihoti				the pepper				99.5	Archi			11.2018	42.0664	46.8678	(Chumakina 2009)	Chumakina, Marina. 2009. Archi vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1254 entries. (Available online at http://wold.clld.org/vocabulary/16, Accessed on 2018-11-11.)	Unidentified				
1227	p’ilp’il				the pepper				99.1	Bezhta			11.2018	42.1206	46.03319	(Comrie & Khalilov 2009)	Comrie, Bernard & Madzhid Khalilov. 2009. Bezhta vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1473 entries. (Available online at http://wold.clld.org/vocabulary/15, Accessed on 2018-11-11.) 	Georgian				
1391		истивут		99	the pepper	перец (черный)	Yes	5.82		Lezgian	Arkhit	Khiv	7.2018	41.7405	47.95878	Arkhit1						
1558		истовут		99	the pepper	перец (черный)	Yes	5.82		North Azerbaijani	Darvag	Tabasaran	7.2018	42.022285	48.065912	Darvag1						
1748		бурч		99	the pepper	перец (черный)	Yes	5.82		Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1749		жибижей		99	the pepper	перец (черный)	Yes	5.82		Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1750		иссиот		99	the pepper	перец (черный)	Yes	5.82		Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1939		иставут		99	the pepper	перец (черный)	Yes	5.82		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek1						
2099		иставут		99	the pepper	перец (черный)	Yes	5.82		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek2						
2253		иставут		99	the pepper	перец (черный)	Yes	5.82		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek3						
2405		иссут къярхъти		99	the pepper	перец (черный)	Yes	5.82		Kajtak	Dzhavgat	Tabasaran	7.2018	42.0506	47.9375	Dzhavgat1						
2563		иссут1		99	the pepper	перец (черный)	Yes	5.82		Kajtak	Dzhibakhni	Tabasaran	7.2018	42.06051	47.90847	Dzhibakhni1						
2725		иставут		99	the pepper	перец (черный)	Yes	5.82		Tabasaran	Khapil’	Tabasaran	7.2018	41.98722	47.97731	Khapil1						
2887		истивут		99	the pepper	перец (черный)	Yes	5.82		Tabasaran	Laka	Khiv	7.2018	41.75705	47.88114	Laka1						
3058		истивут		99	the pepper	перец (черный)	Yes	5.82		Lezgian	Tsinit	Khiv	7.2018	41.72324	48.00882	Tsinit1						
3226		иставут		99	the pepper	перец (черный)	Yes	5.82		Tabasaran	Yagdyg	Tabasaran	7.2018	41.980115	47.970578	Yagdyg2						
3387		истоъут		99	the pepper	перец (черный)	Yes	5.82		North Azerbaijani	Yersi	Tabasaran	7.2018	42.018844	48.012897	Yersi1						
3560	fulful			99	the pepper				6	arabic	arabic_dictionary					arabic_dictionary						
3780	bibər			99	the pepper				2	azerbaijani	azerbaijani_dictionary					azerbaijani_dictionary						
3927	бурч			99	the pepper				5	chechen	chechen_dictionary					chechen_dictionary						
4046	p'ilp'ili			99	the pepper				3	georgian	georgian_dictionary					georgian_dictionary						
4527	pelpel			99	the pepper				3	persian	persian_dictionary					persian_dictionary						
4635	fiyyat			99	the pepper				4	persian	persian_dictionary					persian_dictionary						
4955	перец			99	the pepper				1	russian	russian_dictionary					russian_dictionary						
124	boɬon	болъон		100	the pig	свинья	Yes	3.35	100.1	Avar			11.2018	42.43056	46.66639	Dictionary at http://avar.me/						
317	χunt’a	хунт1а		100	the pig	свинья	Yes	3.35	100.2	Andi	Zilo	Botlikh	8.2018	42.731394	46.319223	Zilo1		Non loan				
486	χunt’a	хунт1а		100	the pig	свинья	Yes	3.35	100.2	Andi	Zilo	Botlikh	7.2017	42.731394	46.319223	Zilo2		Non loan				
635		хунт1а			the pig				100.2	Andi	Rikvani	Botlikh	7.2017	42.782304	46.319372	Rikvani1		Non loan				
791		болъон			the pig				100.1	Botlikh	Botlikh	Botlikh	7.2017	42.667813	46.221451	Botlikh1		Avar				
942		босон			the pig				100.1	Avar	Kusur	Rutul	7.2017	41.781293	46.949207	Kusur1		Non loan				
1087	boˤkɬʼ				the pig				100.1	Archi			11.2018	42.0664	46.8678	(Chumakina 2009)	Chumakina, Marina. 2009. Archi vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1254 entries. (Available online at http://wold.clld.org/vocabulary/16, Accessed on 2018-11-11.)	Non loan				
1228	buƛo				the pig				100.3	Bezhta			11.2018	42.1206	46.03319	(Comrie & Khalilov 2009)	Comrie, Bernard & Madzhid Khalilov. 2009. Bezhta vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1473 entries. (Available online at http://wold.clld.org/vocabulary/15, Accessed on 2018-11-11.) 	Non loan				
1416		вак		100	the pig	свинья	Yes	3.35		Lezgian	Arkhit	Khiv	7.2018	41.7405	47.95878	Arkhit1						
1581		довуз		100	the pig	свинья	Yes	3.35		North Azerbaijani	Darvag	Tabasaran	7.2018	42.022285	48.065912	Darvag1						
1778		донгуз		100	the pig	свинья	Yes	3.35		Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1963		сил		100	the pig	свинья	Yes	3.35		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek1						
2122		сил		100	the pig	свинья	Yes	3.35		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek2						
2273		сил		100	the pig	свинья	Yes	3.35		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek3						
2428		жакьа		100	the pig	свинья	Yes	3.35		Kajtak	Dzhavgat	Tabasaran	7.2018	42.0506	47.9375	Dzhavgat1						
2585		жакьа		100	the pig	свинья	Yes	3.35		Kajtak	Dzhibakhni	Tabasaran	7.2018	42.06051	47.90847	Dzhibakhni1						
2749		сил		100	the pig	свинья	Yes	3.35		Tabasaran	Khapil’	Tabasaran	7.2018	41.98722	47.97731	Khapil1						
2910		сил		100	the pig	свинья	Yes	3.35		Tabasaran	Laka	Khiv	7.2018	41.75705	47.88114	Laka1						
3082		вак		100	the pig	свинья	Yes	3.35		Lezgian	Tsinit	Khiv	7.2018	41.72324	48.00882	Tsinit1						
3248		сил		100	the pig	свинья	Yes	3.35		Tabasaran	Yagdyg	Tabasaran	7.2018	41.980115	47.970578	Yagdyg2						
3410		довуз		100	the pig	свинья	Yes	3.35		North Azerbaijani	Yersi	Tabasaran	7.2018	42.018844	48.012897	Yersi1						
3599	khenzeer			100	the pig				7	arabic	arabic_dictionary					arabic_dictionary						
3781	donuz			100	the pig				2	azerbaijani	azerbaijani_dictionary					azerbaijani_dictionary						
3953	хьакха			100	the pig				6	chechen	chechen_dictionary					chechen_dictionary						
4110	ʁori			100	the pig				5	georgian	georgian_dictionary					georgian_dictionary						
4528	khook			100	the pig				3	persian	persian_dictionary					persian_dictionary						
4636	bachcheh			100	the pig				4	persian	persian_dictionary					persian_dictionary						
4956	свинья			100	the pig				1	russian	russian_dictionary					russian_dictionary						
125	qalijan	хъалиян		101	the pipe	трубка курительная	Yes	8.691	101.1	Avar			11.2018	42.43056	46.66639	Dictionary at http://avar.me/					Also means cigarette (including homemade ones)	
318	trubka	трубка		101	the pipe	трубка курительная	Yes	8.691	101.2	Andi	Zilo	Botlikh	8.2018	42.731394	46.319223	Zilo1		Russian				
487	lulla	лулла		101	the pipe	трубка курительная	Yes	8.691	101.3	Andi	Zilo	Botlikh	7.2017	42.731394	46.319223	Zilo2		Chechen				
636		муштук			the pipe				101.4	Andi	Rikvani	Botlikh	7.2017	42.782304	46.319372	Rikvani1		Russian				
792		му2штук			the pipe				101.4	Botlikh	Botlikh	Botlikh	7.2017	42.667813	46.221451	Botlikh1		Russian				
943		хъайлан			the pipe				101.1	Avar	Kusur	Rutul	7.2017	41.781293	46.949207	Kusur1		Unidentified				
1088	muštʼukʼ				the pipe				101.4	Archi			11.2018	42.0664	46.8678	(Chumakina 2009)	Chumakina, Marina. 2009. Archi vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1254 entries. (Available online at http://wold.clld.org/vocabulary/16, Accessed on 2018-11-11.)	Russian				
1229	müštük’				the pipe				101.4	Bezhta			11.2018	42.1206	46.03319	(Comrie & Khalilov 2009)	Comrie, Bernard & Madzhid Khalilov. 2009. Bezhta vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1473 entries. (Available online at http://wold.clld.org/vocabulary/15, Accessed on 2018-11-11.) 	Georgian				
1438		муштук		101	the pipe	трубка курительная	Yes	8.691		Lezgian	Arkhit	Khiv	7.2018	41.7405	47.95878	Arkhit1						
1601		трубка // турубке		101	the pipe	трубка курительная	Yes	8.691		North Azerbaijani	Darvag	Tabasaran	7.2018	42.022285	48.065912	Darvag1						
1806		юлле		101	the pipe	трубка курительная	Yes	8.691		Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1984		къайлан		101	the pipe	трубка курительная	Yes	8.691		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek1						
2144		къайлан		101	the pipe	трубка курительная	Yes	8.691		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek2						y
2448		папрус		101	the pipe	трубка курительная	Yes	8.691		Kajtak	Dzhavgat	Tabasaran	7.2018	42.0506	47.9375	Dzhavgat1						
2605		къальян		101	the pipe	трубка курительная	Yes	8.691		Kajtak	Dzhibakhni	Tabasaran	7.2018	42.06051	47.90847	Dzhibakhni1						
2769		къайлан		101	the pipe	трубка курительная	Yes	8.691		Tabasaran	Khapil’	Tabasaran	7.2018	41.98722	47.97731	Khapil1						
